price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,build_year,cellar,garage,kitchen_surface_house,bathrooms,heating_type,terrace_surface_apartment,land_surface_house,sewer_connection,running_water,primary_energy_consumption,co2_house,certification_electrical_installation,preemption_right,flooding_area_type,leased,living_room_surface,attic_house,glazing_type,elevator,entry_phone_apartment,access_disabled,apartement_floor_apartment,number_floors_apartment,toilets,cadastral_income_house,property_subtype,postal_code,locality,property_type,price_per_m2,cluster,luxury_segment,is_luxurious
189000.0,2.0,72.0,2,2.0,0,1,0,-1,-1,1967.0,-1,-1,-1.0,1.0,2,15.0,-1.0,-1,1,149.0,-1.0,1,0,0,0,32.0,-1.0,-1,1.0,-1.0,-1,2.0,12.0,1.0,-1.0,apartment,9300,aalst,Apartment,2625.0,1.0,0,False
269000.0,2.0,115.0,3,2.0,-1,1,-1,-1,3,2008.0,-1,-1,12.0,1.0,3,14.0,-1.0,1,1,186.0,-1.0,1,0,0,-1,55.0,-1.0,1,-1.0,1.0,1,0.0,2.0,1.0,-1.0,ground floor,9320,erembodegem,Apartment,2339.1304347826085,1.0,0,False
257000.0,1.0,70.0,4,-1.0,0,1,0,-1,-1,-1.0,-1,1,8.0,1.0,-1,11.0,-1.0,-1,1,63.0,-1.0,1,0,0,0,32.0,-1.0,1,1.0,-1.0,1,1.0,-1.0,1.0,847.0,apartment,9300,aalst,Apartment,3671.4285714285716,1.0,0,False
325000.0,3.0,184.0,2,-1.0,-1,1,0,-1,-1,1973.0,-1,1,-1.0,1.0,-1,-1.0,-1.0,-1,1,267.0,-1.0,-1,-1,1,0,-1.0,-1.0,1,1.0,-1.0,-1,0.0,10.0,1.0,-1.0,apartment,9300,aalst,Apartment,1766.304347826087,1.0,0,False
331000.0,2.0,91.0,4,2.0,0,1,1,0,3,2024.0,-1,1,-1.0,1.0,-1,16.0,-1.0,1,1,-1.0,-1.0,-1,0,0,-1,-1.0,-1.0,1,1.0,-1.0,-1,1.0,4.0,-1.0,-1.0,apartment,9300,aalst,Apartment,3637.3626373626375,1.0,0,False
355000.0,2.0,108.0,4,2.0,0,1,-1,-1,3,2026.0,-1,1,-1.0,1.0,4,21.0,-1.0,1,1,-1.0,-1.0,-1,-1,0,-1,51.0,-1.0,1,1.0,1.0,-1,1.0,1.0,1.0,-1.0,apartment,9320,erembodegem,Apartment,3287.037037037037,1.0,0,False
1475000.0,3.0,451.0,3,-1.0,0,1,0,-1,-1,-1.0,-1,1,30.0,2.0,-1,75.0,-1.0,-1,1,101.0,-1.0,1,0,0,0,80.0,-1.0,1,1.0,-1.0,0,3.0,-1.0,3.0,3503.0,apartment,9300,aalst,Apartment,3270.509977827051,0.0,1,True
305000.0,2.0,92.0,4,2.0,0,1,-1,-1,3,2026.0,-1,-1,-1.0,1.0,4,16.0,-1.0,1,1,-1.0,-1.0,-1,-1,0,-1,41.0,-1.0,1,1.0,1.0,-1,2.0,1.0,1.0,-1.0,apartment,9320,erembodegem,Apartment,3315.217391304348,1.0,0,False
362500.0,2.0,105.0,4,2.0,0,-1,1,-1,3,2026.0,-1,1,-1.0,1.0,4,-1.0,-1.0,1,1,-1.0,-1.0,-1,-1,0,-1,49.0,-1.0,1,1.0,1.0,-1,0.0,1.0,1.0,-1.0,ground floor,9320,erembodegem,Apartment,3452.3809523809523,1.0,0,False
499000.0,4.0,197.0,0,4.0,0,1,0,0,2,1966.0,-1,1,11.0,2.0,3,-1.0,-1.0,1,1,234.0,-1.0,0,-1,0,-1,35.0,-1.0,1,1.0,-1.0,0,4.0,13.0,2.0,-1.0,apartment,9300,aalst,Apartment,2532.994923857868,1.0,0,False
398000.0,3.0,129.0,4,-1.0,0,1,0,0,3,2025.0,-1,1,-1.0,1.0,-1,9.0,-1.0,1,1,-1.0,-1.0,-1,0,0,0,-1.0,-1.0,1,1.0,-1.0,0,2.0,3.0,-1.0,-1.0,loft,9300,aalst,Apartment,3085.2713178294575,1.0,0,False
159000.0,2.0,106.0,3,-1.0,0,0,0,-1,-1,-1.0,-1,-1,9.0,1.0,-1,-1.0,-1.0,-1,1,246.0,4976.0,-1,0,0,0,39.0,-1.0,1,0.0,-1.0,0,1.0,-1.0,1.0,-1.0,duplex,9300,aalst,Apartment,1500.0,1.0,0,False
105000.0,2.0,72.0,2,-1.0,0,0,0,-1,-1,-1.0,-1,-1,8.0,1.0,-1,-1.0,-1.0,-1,1,833.0,-1.0,1,0,0,0,20.0,-1.0,1,0.0,-1.0,0,1.0,-1.0,1.0,-1.0,apartment,9300,aalst,Apartment,1458.3333333333333,1.0,0,False
105000.0,1.0,36.0,3,-1.0,0,0,0,-1,-1,-1.0,-1,-1,4.0,1.0,-1,-1.0,-1.0,-1,1,702.0,-1.0,1,0,0,0,12.0,-1.0,1,0.0,-1.0,0,2.0,-1.0,1.0,-1.0,duplex,9300,aalst,Apartment,2916.6666666666665,1.0,0,False
105000.0,1.0,40.0,3,-1.0,0,0,0,-1,-1,-1.0,-1,-1,4.0,1.0,-1,-1.0,-1.0,-1,1,495.0,-1.0,-1,0,0,0,12.0,1.0,1,0.0,-1.0,0,2.0,-1.0,1.0,-1.0,duplex,9300,aalst,Apartment,2625.0,1.0,0,False
145000.0,3.0,100.0,3,-1.0,0,0,0,-1,-1,-1.0,-1,-1,15.0,1.0,-1,-1.0,-1.0,-1,1,499.0,5842.0,-1,0,0,0,15.0,-1.0,1,0.0,-1.0,0,1.0,-1.0,1.0,-1.0,duplex,9300,aalst,Apartment,1450.0,1.0,0,False
159000.0,2.0,114.0,3,-1.0,0,0,0,-1,-1,-1.0,-1,-1,4.0,1.0,-1,-1.0,-1.0,-1,1,252.0,-1.0,-1,0,0,0,23.0,-1.0,1,0.0,-1.0,0,1.0,-1.0,1.0,-1.0,duplex,9300,aalst,Apartment,1394.7368421052631,1.0,0,False
189000.0,2.0,119.0,3,-1.0,0,1,0,-1,-1,-1.0,-1,-1,4.0,1.0,-1,7.0,-1.0,-1,1,377.0,-1.0,0,0,0,0,35.0,-1.0,1,0.0,-1.0,0,1.0,-1.0,1.0,-1.0,duplex,9300,aalst,Apartment,1588.235294117647,1.0,0,False
155000.0,2.0,92.0,3,-1.0,0,0,0,-1,-1,-1.0,-1,-1,8.0,1.0,-1,-1.0,-1.0,-1,1,268.0,4704.0,-1,0,0,0,73.0,-1.0,1,0.0,-1.0,0,1.0,-1.0,1.0,-1.0,duplex,9300,aalst,Apartment,1684.7826086956522,1.0,0,False
599000.0,3.0,180.0,4,-1.0,0,1,0,0,3,2025.0,-1,1,-1.0,2.0,-1,11.0,-1.0,1,1,-1.0,-1.0,-1,0,0,0,-1.0,-1.0,1,1.0,-1.0,0,2.0,3.0,-1.0,-1.0,loft,9300,aalst,Apartment,3327.777777777778,1.0,0,False
220000.0,2.0,100.0,3,-1.0,-1,1,1,-1,-1,1962.0,-1,1,-1.0,1.0,-1,-1.0,-1.0,-1,1,165.0,-1.0,-1,-1,1,0,-1.0,-1.0,-1,1.0,1.0,-1,2.0,4.0,-1.0,-1.0,apartment,9300,aalst,Apartment,2200.0,1.0,0,False
279000.0,2.0,110.0,3,3.0,-1,1,-1,-1,3,-1.0,-1,-1,12.0,1.0,3,7.0,-1.0,1,1,252.0,-1.0,-1,0,0,-1,33.0,-1.0,1,-1.0,1.0,-1,2.0,2.0,1.0,-1.0,apartment,9320,erembodegem,Apartment,2536.3636363636365,1.0,0,False
198000.0,2.0,80.0,3,-1.0,0,1,0,-1,-1,-1.0,-1,1,10.0,1.0,-1,10.0,-1.0,-1,1,197.0,-1.0,1,0,0,0,27.0,-1.0,1,1.0,-1.0,0,1.0,-1.0,1.0,745.0,apartment,9300,aalst,Apartment,2475.0,1.0,0,False
288600.0,2.0,101.0,-1,-1.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,-1,44.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,0,0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,apartment,9300,aalst,Apartment,2857.4257425742576,1.0,0,False
491200.0,2.0,125.0,-1,-1.0,-1,1,0,-1,-1,-1.0,-1,-1,-1.0,1.0,-1,49.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,0,0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,apartment,9300,aalst,Apartment,3929.6,1.0,0,False
295000.0,4.0,182.0,2,-1.0,0,1,-1,0,2,-1.0,0,-1,10.0,1.0,-1,30.0,-1.0,-1,1,298.0,-1.0,1,0,0,0,30.0,1.0,1,0.0,-1.0,0,1.0,-1.0,2.0,692.0,duplex,9320,erembodegem,Apartment,1620.8791208791208,1.0,0,False
417700.0,2.0,133.0,-1,-1.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,-1,21.0,-1.0,-1,-1,-1.0,-1.0,-1,-1,0,0,-1.0,-1.0,-1,-1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,apartment,9300,aalst,Apartment,3140.6015037593984,1.0,0,False
214000.0,3.0,122.0,2,-1.0,0,1,0,-1,-1,-1.0,-1,1,6.0,1.0,-1,25.0,-1.0,-1,1,377.0,-1.0,0,0,0,0,33.0,-1.0,1,0.0,-1.0,0,1.0,-1.0,2.0,830.0,duplex,9300,aalst,Apartment,1754.0983606557377,1.0,0,False
235000.0,4.0,172.0,0,2.0,-1,0,0,-1,-1,1974.0,-1,-1,-1.0,2.0,5,-1.0,-1.0,-1,-1,534.0,-1.0,1,0,0,-1,-1.0,-1.0,1,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,apartment,9300,aalst,Apartment,1366.2790697674418,1.0,0,False
315000.0,2.0,134.0,3,-1.0,0,1,0,-1,-1,-1.0,-1,1,10.0,1.0,-1,12.0,-1.0,-1,1,141.0,-1.0,0,0,0,0,50.0,-1.0,1,1.0,-1.0,0,2.0,-1.0,1.0,1306.0,apartment,9300,aalst,Apartment,2350.7462686567164,1.0,0,False
350000.0,2.0,124.0,4,-1.0,0,1,1,0,-1,2021.0,-1,-1,-1.0,1.0,-1,-1.0,-1.0,1,1,-1.0,-1.0,1,0,0,0,-1.0,-1.0,1,1.0,-1.0,0,-1.0,-1.0,1.0,-1.0,duplex,9300,aalst,Apartment,2822.5806451612902,1.0,0,False
353050.0,2.0,161.0,3,2.0,-1,-1,1,0,3,2025.0,0,-1,-1.0,1.0,3,-1.0,-1.0,1,1,-1.0,-1.0,-1,-1,1,-1,-1.0,1.0,1,0.0,-1.0,1,-1.0,2.0,-1.0,-1.0,apartment,9300,aalst,Apartment,2192.8571428571427,1.0,0,False
549000.0,2.0,125.0,4,-1.0,0,1,1,0,-1,-1.0,-1,1,10.0,1.0,-1,25.0,-1.0,-1,1,128.0,-1.0,1,0,0,0,40.0,-1.0,1,0.0,-1.0,0,0.0,-1.0,1.0,1185.0,apartment,9300,aalst,Apartment,4392.0,1.0,0,False
214000.0,3.0,122.0,2,-1.0,0,1,0,-1,-1,-1.0,-1,1,6.0,1.0,-1,25.0,-1.0,-1,1,377.0,-1.0,0,0,0,0,33.0,-1.0,1,0.0,-1.0,0,1.0,-1.0,2.0,830.0,duplex,9308,gijzegem,Apartment,1754.0983606557377,1.0,0,False
159000.0,1.0,72.0,2,2.0,-1,1,-1,0,2,1969.0,1,1,-1.0,1.0,3,-1.0,-1.0,1,1,226.0,-1.0,-1,0,1,1,-1.0,-1.0,1,1.0,1.0,0,1.0,-1.0,1.0,857.0,apartment,9300,aalst,Apartment,2208.3333333333335,1.0,0,False
353050.0,2.0,343.0,3,2.0,-1,-1,1,0,3,2025.0,0,-1,-1.0,1.0,3,-1.0,-1.0,1,1,-1.0,-1.0,-1,-1,1,-1,-1.0,1.0,1,0.0,0.0,1,-1.0,2.0,-1.0,-1.0,apartment,9310,herdersem,Apartment,1029.3002915451896,1.0,0,False
331450.0,2.0,90.0,4,2.0,0,1,1,0,3,2024.0,1,1,-1.0,1.0,-1,14.0,-1.0,1,1,-1.0,-1.0,1,0,0,0,-1.0,-1.0,1,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,apartment,9300,aalst,Apartment,3682.777777777778,1.0,0,False
327450.0,2.0,91.0,4,2.0,0,1,1,0,3,2024.0,1,1,-1.0,1.0,-1,14.0,-1.0,1,1,-1.0,-1.0,1,0,0,0,-1.0,-1.0,1,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,apartment,9300,aalst,Apartment,3598.3516483516482,1.0,0,False
345000.0,3.0,173.0,4,-1.0,0,1,-1,0,2,-1.0,0,-1,11.0,1.0,-1,8.0,-1.0,-1,1,138.0,-1.0,1,0,0,0,35.0,1.0,1,0.0,-1.0,0,1.0,-1.0,2.0,-1.0,duplex,9300,aalst,Apartment,1994.2196531791908,1.0,0,False
217150.0,0.0,53.0,4,2.0,0,1,1,0,3,2024.0,1,1,-1.0,1.0,-1,8.0,-1.0,1,1,-1.0,-1.0,1,0,0,0,-1.0,-1.0,1,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,studio,9300,aalst,Apartment,4097.169811320755,1.0,0,False
194000.0,2.0,113.0,2,-1.0,0,1,-1,-1,2,-1.0,1,-1,7.0,1.0,-1,3.0,-1.0,-1,1,128.0,-1.0,1,0,0,0,35.0,-1.0,1,1.0,-1.0,0,5.0,-1.0,1.0,913.0,apartment,9300,aalst,Apartment,1716.8141592920354,1.0,0,False
331150.0,2.0,91.0,4,2.0,0,1,1,0,3,2024.0,1,1,-1.0,1.0,-1,16.0,-1.0,1,1,-1.0,-1.0,1,0,0,0,-1.0,-1.0,1,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,apartment,9300,aalst,Apartment,3639.010989010989,1.0,0,False
268350.0,1.0,66.0,4,2.0,0,1,1,0,3,2024.0,1,1,-1.0,1.0,-1,16.0,-1.0,1,1,-1.0,-1.0,1,0,0,0,-1.0,-1.0,1,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,apartment,9300,aalst,Apartment,4065.909090909091,1.0,0,False
264850.0,1.0,65.0,4,2.0,0,1,1,0,3,2024.0,1,1,-1.0,1.0,-1,15.0,-1.0,1,1,-1.0,-1.0,1,0,0,0,-1.0,-1.0,1,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,apartment,9300,aalst,Apartment,4074.6153846153848,1.0,0,False
375950.0,2.0,101.0,4,2.0,0,1,1,0,3,2024.0,1,1,-1.0,1.0,-1,25.0,-1.0,1,1,-1.0,-1.0,1,0,0,0,-1.0,-1.0,1,1.0,-1.0,1,-1.0,-1.0,-1.0,-1.0,apartment,9300,aalst,Apartment,3722.2772277227723,1.0,0,False
249000.0,3.0,124.0,2,2.0,-1,1,-1,-1,2,-1.0,1,-1,12.0,1.0,3,6.0,-1.0,1,1,146.0,-1.0,0,1,1,-1,50.0,-1.0,1,1.0,-1.0,1,2.0,3.0,1.0,1207.0,apartment,9300,aalst,Apartment,2008.0645161290322,1.0,0,False
149000.0,2.0,66.0,2,2.0,0,0,0,0,2,2006.0,-1,-1,5.0,1.0,3,-1.0,-1.0,1,1,164.0,-1.0,1,0,1,-1,20.0,-1.0,-1,0.0,1.0,-1,1.0,2.0,1.0,684.0,apartment,9300,aalst,Apartment,2257.5757575757575,1.0,0,False
275000.0,3.0,153.0,3,2.0,-1,1,-1,0,3,1991.0,-1,-1,16.0,1.0,3,12.0,-1.0,1,1,122.0,-1.0,1,0,1,-1,47.0,-1.0,1,0.0,1.0,-1,2.0,2.0,2.0,1083.0,duplex,9300,aalst,Apartment,1797.3856209150326,1.0,0,False
362000.0,2.0,113.0,4,3.0,0,1,0,0,3,2025.0,-1,1,-1.0,1.0,-1,9.0,-1.0,1,1,-1.0,-1.0,-1,0,0,0,-1.0,-1.0,1,1.0,-1.0,0,1.0,3.0,-1.0,-1.0,loft,9300,aalst,Apartment,3203.5398230088495,1.0,0,False
169000.0,2.0,79.0,2,2.0,-1,1,1,-1,2,-1.0,1,1,5.0,1.0,3,4.0,-1.0,1,1,146.0,-1.0,0,-1,1,-1,30.0,-1.0,1,1.0,-1.0,1,2.0,3.0,1.0,825.0,apartment,9300,aalst,Apartment,2139.240506329114,1.0,0,False
199000.0,2.0,96.0,2,3.0,0,1,0,0,2,1970.0,1,-1,6.0,1.0,3,5.0,-1.0,1,1,568.0,-1.0,0,0,1,-1,38.0,-1.0,1,1.0,-1.0,-1,-1.0,-1.0,1.0,775.0,apartment,9300,aalst,Apartment,2072.9166666666665,1.0,0,False
349000.0,2.0,119.0,4,-1.0,0,1,0,0,3,2025.0,-1,1,-1.0,1.0,-1,10.0,-1.0,1,1,-1.0,-1.0,-1,0,0,0,-1.0,-1.0,1,1.0,-1.0,0,1.0,3.0,-1.0,-1.0,loft,9300,aalst,Apartment,2932.7731092436975,1.0,0,False
249900.0,3.0,125.0,2,2.0,-1,1,-1,0,2,-1.0,1,-1,7.0,1.0,3,2.0,-1.0,1,1,115.0,-1.0,1,-1,1,0,-1.0,-1.0,1,1.0,1.0,-1,5.0,-1.0,-1.0,961.0,apartment,9300,aalst,Apartment,1999.2,1.0,0,False
295000.0,1.0,92.0,4,3.0,0,1,0,0,3,2025.0,-1,1,-1.0,1.0,-1,9.0,-1.0,1,1,-1.0,-1.0,-1,0,0,0,-1.0,-1.0,1,1.0,-1.0,1,1.0,3.0,-1.0,-1.0,loft,9300,aalst,Apartment,3206.521739130435,1.0,0,False
169000.0,2.0,74.0,3,-1.0,0,0,0,-1,-1,-1.0,-1,-1,6.0,1.0,-1,-1.0,-1.0,-1,1,256.0,-1.0,1,0,0,0,29.0,-1.0,1,1.0,-1.0,1,4.0,-1.0,1.0,639.0,apartment,9300,aalst,Apartment,2283.7837837837837,1.0,0,False
249000.0,1.0,47.0,3,2.0,-1,1,1,-1,-1,2016.0,-1,-1,-1.0,1.0,3,5.0,-1.0,-1,1,110.0,31.0,1,-1,0,0,26.0,-1.0,1,-1.0,1.0,-1,0.0,-1.0,-1.0,737.0,apartment,9300,aalst,Apartment,5297.872340425532,1.0,0,False
415000.0,3.0,145.0,3,-1.0,0,1,0,-1,-1,-1.0,-1,1,8.0,1.0,-1,-1.0,-1.0,-1,1,166.0,-1.0,1,0,0,0,38.0,-1.0,1,1.0,-1.0,0,3.0,-1.0,2.0,1056.0,duplex,9300,aalst,Apartment,2862.0689655172414,1.0,0,False
179000.0,1.0,60.0,0,2.0,0,1,0,-1,-1,1933.0,-1,-1,-1.0,1.0,3,-1.0,-1.0,-1,1,-1.0,-1.0,0,0,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,2.0,2.0,1.0,716.0,apartment,3500,hasselt,Apartment,2983.3333333333335,1.0,0,False
177500.0,2.0,81.0,2,2.0,-1,1,-1,-1,3,-1.0,-1,1,13.0,1.0,-1,4.0,-1.0,1,1,282.0,-1.0,1,0,1,-1,28.0,-1.0,1,0.0,1.0,-1,1.0,2.0,1.0,-1.0,apartment,9300,aalst,Apartment,2191.358024691358,1.0,0,False
295000.0,2.0,121.0,3,-1.0,0,1,0,-1,-1,-1.0,-1,1,11.0,1.0,-1,8.0,-1.0,-1,1,194.0,-1.0,1,0,0,1,34.0,-1.0,1,1.0,-1.0,0,3.0,-1.0,1.0,990.0,apartment,9300,aalst,Apartment,2438.0165289256197,1.0,0,False
259000.0,2.0,130.0,3,-1.0,0,1,0,-1,-1,-1.0,-1,-1,15.0,1.0,-1,15.0,-1.0,-1,1,139.0,-1.0,1,0,0,0,44.0,-1.0,1,1.0,-1.0,0,1.0,-1.0,1.0,1179.0,apartment,9300,aalst,Apartment,1992.3076923076924,1.0,0,False
239000.0,3.0,132.0,-1,-1.0,-1,1,0,-1,-1,1970.0,-1,1,9.0,1.0,2,55.0,-1.0,-1,1,391.0,-1.0,0,-1,0,0,45.0,-1.0,1,1.0,-1.0,-1,0.0,4.0,1.0,-1.0,apartment,3500,hasselt,Apartment,1810.6060606060605,1.0,0,False
235000.0,1.0,90.0,3,2.0,-1,1,-1,-1,-1,-1.0,1,-1,15.0,1.0,3,7.0,-1.0,1,1,110.0,-1.0,1,0,1,-1,25.0,-1.0,-1,-1.0,1.0,-1,1.0,2.0,1.0,-1.0,apartment,9300,aalst,Apartment,2611.1111111111113,1.0,0,False
169000.0,2.0,68.0,3,2.0,-1,1,-1,-1,2,1962.0,-1,-1,6.0,1.0,3,-1.0,-1.0,1,-1,378.0,-1.0,-1,0,0,-1,23.0,-1.0,-1,-1.0,-1.0,-1,2.0,-1.0,1.0,436.0,apartment,9320,erembodegem,Apartment,2485.294117647059,1.0,0,False
459000.0,2.0,95.0,-1,2.0,-1,1,1,-1,2,2020.0,1,1,-1.0,1.0,-1,12.0,-1.0,1,1,51.0,-1.0,1,1,0,-1,45.0,-1.0,1,1.0,1.0,1,5.0,-1.0,1.0,902.0,apartment,3500,hasselt,Apartment,4831.578947368421,1.0,0,False
489500.0,2.0,111.0,4,2.0,-1,1,1,-1,-1,2022.0,-1,-1,-1.0,1.0,-1,-1.0,-1.0,-1,1,0.0,-1.0,1,-1,1,0,-1.0,-1.0,-1,1.0,1.0,-1,0.0,-1.0,1.0,-1.0,apartment,3500,hasselt,Apartment,4409.90990990991,1.0,0,False
1195000.0,3.0,216.0,-1,-1.0,-1,1,0,-1,-1,2023.0,-1,1,-1.0,2.0,3,-1.0,-1.0,-1,-1,39.0,-1.0,-1,1,1,0,-1.0,-1.0,1,1.0,-1.0,0,7.0,8.0,3.0,-1.0,apartment,3500,hasselt,Apartment,5532.407407407408,0.0,1,True
329000.0,1.0,98.0,2,2.0,0,1,0,-1,-1,2010.0,-1,1,-1.0,1.0,3,-1.0,-1.0,-1,1,110.0,-1.0,1,0,1,0,-1.0,-1.0,-1,1.0,-1.0,-1,2.0,-1.0,1.0,1098.0,apartment,3500,hasselt,Apartment,3357.1428571428573,1.0,0,False
290000.0,2.0,122.0,2,4.0,0,1,1,-1,-1,1994.0,-1,1,-1.0,1.0,3,9.0,-1.0,-1,-1,180.0,-1.0,1,-1,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,1.0,-1.0,2.0,-1.0,apartment,3500,hasselt,Apartment,2377.0491803278687,1.0,0,False
199000.0,3.0,90.0,-1,-1.0,-1,1,0,-1,-1,1972.0,-1,-1,-1.0,1.0,3,-1.0,-1.0,-1,-1,174.0,-1.0,-1,0,1,0,-1.0,-1.0,0,1.0,-1.0,0,-1.0,-1.0,1.0,-1.0,apartment,3511,kuringen,Apartment,2211.1111111111113,1.0,0,False
599000.0,3.0,164.0,2,-1.0,0,1,0,-1,-1,1994.0,-1,1,-1.0,1.0,3,-1.0,-1.0,-1,1,86.0,-1.0,0,0,1,0,-1.0,-1.0,-1,1.0,-1.0,-1,2.0,-1.0,2.0,1960.0,apartment,3500,hasselt,Apartment,3652.439024390244,1.0,0,False
545000.0,2.0,123.0,2,-1.0,0,1,1,1,-1,2007.0,-1,1,-1.0,1.0,3,-1.0,-1.0,-1,-1,156.0,-1.0,1,0,0,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,1366.0,apartment,3500,hasselt,Apartment,4430.8943089430895,1.0,0,False
199000.0,2.0,90.0,0,2.0,0,0,0,-1,-1,1973.0,-1,1,-1.0,1.0,3,-1.0,-1.0,-1,1,486.0,-1.0,0,0,1,0,-1.0,-1.0,-1,1.0,-1.0,-1,4.0,-1.0,-1.0,-1.0,apartment,3500,hasselt,Apartment,2211.1111111111113,1.0,0,False
349000.0,2.0,126.0,2,2.0,0,1,0,-1,-1,1932.0,-1,1,-1.0,1.0,3,-1.0,-1.0,-1,-1,217.0,-1.0,1,0,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,1.0,-1.0,2.0,-1.0,duplex,3510,kermt,Apartment,2769.84126984127,1.0,0,False
425000.0,2.0,89.0,2,-1.0,0,1,0,-1,-1,1970.0,-1,-1,-1.0,1.0,3,-1.0,-1.0,-1,-1,201.0,-1.0,0,0,1,0,-1.0,-1.0,-1,1.0,-1.0,-1,3.0,-1.0,1.0,1095.0,apartment,3500,hasselt,Apartment,4775.2808988764045,1.0,0,False
385000.0,1.0,81.0,-1,-1.0,0,1,1,-1,-1,2014.0,-1,-1,-1.0,1.0,3,15.0,-1.0,-1,1,233.0,-1.0,-1,0,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,2.0,1203.0,apartment,3500,hasselt,Apartment,4753.086419753086,1.0,0,False
320072.0,1.0,62.0,3,2.0,-1,1,1,-1,-1,2025.0,-1,1,-1.0,1.0,-1,-1.0,-1.0,-1,1,-1.0,-1.0,1,-1,1,0,-1.0,-1.0,2,1.0,1.0,-1,1.0,4.0,1.0,-1.0,apartment,3500,hasselt,Apartment,5162.451612903225,1.0,0,False
210000.0,2.0,80.0,-1,-1.0,-1,1,0,-1,-1,1977.0,1,-1,7.0,1.0,2,-1.0,-1.0,1,1,253.0,-1.0,0,0,0,-1,42.0,-1.0,0,1.0,1.0,-1,3.0,4.0,1.0,823.0,apartment,3500,hasselt,Apartment,2625.0,1.0,0,False
642007.0,2.0,132.0,3,2.0,-1,1,1,-1,-1,2025.0,-1,1,-1.0,2.0,-1,-1.0,-1.0,-1,1,-1.0,-1.0,1,-1,1,0,-1.0,-1.0,2,1.0,1.0,-1,4.0,4.0,2.0,-1.0,penthouse,3500,hasselt,Apartment,4863.689393939394,0.0,1,True
195000.0,2.0,91.0,-1,-1.0,-1,1,0,-1,-1,1937.0,-1,-1,-1.0,1.0,3,2.0,-1.0,-1,-1,316.0,-1.0,-1,0,1,0,-1.0,-1.0,1,1.0,-1.0,0,-1.0,-1.0,1.0,-1.0,apartment,3500,hasselt,Apartment,2142.8571428571427,1.0,0,False
470540.0,2.0,100.0,3,2.0,-1,1,1,-1,-1,2025.0,-1,1,-1.0,1.0,-1,-1.0,-1.0,-1,1,-1.0,-1.0,1,-1,1,0,-1.0,-1.0,2,1.0,1.0,-1,1.0,4.0,2.0,-1.0,apartment,3500,hasselt,Apartment,4705.4,1.0,0,False
165000.0,1.0,62.0,-1,-1.0,-1,1,-1,-1,-1,1990.0,-1,-1,-1.0,1.0,3,-1.0,-1.0,1,1,129.0,-1.0,-1,-1,1,-1,36.0,-1.0,1,-1.0,-1.0,-1,-1.0,-1.0,1.0,-1.0,apartment,3500,hasselt,Apartment,2661.2903225806454,1.0,0,False
485000.0,2.0,117.0,4,-1.0,-1,1,1,-1,-1,-1.0,-1,-1,-1.0,1.0,-1,35.0,-1.0,-1,-1,0.0,-1.0,-1,-1,0,0,-1.0,-1.0,-1,-1.0,-1.0,-1,7.0,7.0,-1.0,-1.0,apartment,3500,hasselt,Apartment,4145.2991452991455,1.0,0,False
197000.0,2.0,90.0,-1,-1.0,0,0,0,-1,-1,1979.0,-1,-1,-1.0,1.0,3,-1.0,-1.0,-1,-1,269.0,-1.0,0,0,1,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,1.0,1092.0,apartment,3500,hasselt,Apartment,2188.8888888888887,1.0,0,False
465000.0,2.0,100.0,-1,-1.0,-1,1,0,-1,-1,2020.0,-1,1,-1.0,1.0,-1,24.0,-1.0,-1,-1,95.0,-1.0,-1,0,1,0,-1.0,-1.0,1,1.0,-1.0,1,-1.0,-1.0,1.0,-1.0,apartment,3500,hasselt,Apartment,4650.0,1.0,0,False
695000.0,3.0,240.0,-1,-1.0,0,1,0,-1,-1,1975.0,-1,1,-1.0,2.0,3,-1.0,-1.0,-1,-1,142.0,-1.0,-1,0,0,0,-1.0,-1.0,-1,0.0,-1.0,-1,-1.0,-1.0,-1.0,2820.0,penthouse,3500,hasselt,Apartment,2895.8333333333335,1.0,0,False
